試算番号（明細）,バージョン1,PLANID,品目コード,基本数量単位,数量,販売伝票通貨,標準単価,□S販売単価,契約開始日,契約終了日,解約日,契約期間数,更新期間数,HARIS伝票区分,受注伝票番号,受注明細番号,□前受注伝票番号,□前受注明細番号
QJ01533791,,,UX149R1,個,1,JPY,0,,2017/5/30,2018/5/29,,12,0,1,1539061,2500,,
QJ01534001,,,UX149R1,個,1,JPY,0,,2017/6/15,2018/5/14,,11,0,1,1552375,1100,,
QJ01534079,,,UX149R1,個,1,JPY,0,,2017/6/14,2018/6/13,,12,0,1,1551085,1500,,
QJ01534121,,,UX149R1,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1534486,800,,
QJ01534170,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1534170,400,,
QJ01534222,,,UX142G2,個,1,JPY,0,,2017/5/24,2018/5/23,,12,0,1,1534222,100,,
QJ01534222,,,UX14293,個,1,JPY,0,,2017/5/24,2018/5/23,,12,0,1,1534222,200,,
QJ01534222,,,UX14772,個,1,JPY,0,,2017/5/24,2018/5/23,,12,0,1,1534222,300,,
QJ01534222,,,UX14353,個,1,JPY,0,,2017/5/24,2018/5/23,,12,0,1,1534222,400,,
QJ01534357,,,UXA40T2,個,1,JPY,0,,2017/4/1,2018/7/31,,16,0,1,1534357,100,,
QJ01534360,,,UX142A2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1534360,900,,
QJ01534361,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1534361,700,,
QJ01534362,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1534362,400,,
QJ01534364,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1534364,500,,
QJ01534365,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1534365,400,,
QJ01534369,,,UX149R1,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1537938,4000,,
QJ01534391,,,UX142A2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1534391,100,,
QJ01534428,,,UX149R1,個,1,JPY,0,,2017/6/8,2018/6/7,,12,0,1,1545387,600,,
QJ01534566,,,UX142C2,個,25,JPY,0,,2017/5/18,2018/5/17,,12,0,1,1537912,6800,,
QJ01534566,,,UX14343,個,1,JPY,0,,2017/5/18,2018/5/17,,12,0,1,1537912,6900,,
QJ01534568,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1534568,400,,
QJ01534840,,,UX149R1,個,1,JPY,0,,2017/6/15,2018/5/14,,11,0,1,1561596,900,,
QJ01535242,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1535242,500,,
QJ01535243,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1535243,600,,
QJ01535245,,,UX149R1,個,1,JPY,0,,2017/6/1,2018/5/30,,12,0,1,1541587,1100,,
QJ01535253,,,UX149R1,個,1,JPY,0,,2017/5/29,2018/5/28,,12,0,1,1538095,1800,,
QJ01535256,,,UX149R1,個,1,JPY,0,,2017/5/30,2018/5/29,,12,0,1,1538912,1500,,
QJ01535258,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1535258,400,,
QJ01535306,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1535306,500,,
QJ01535362,,,UX149R1,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1539603,1500,,
QJ01535417,,,UX149R1,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1540139,3900,,
QJ01535700,,,UX149R1,個,1,JPY,0,,2017/5/26,2018/5/25,,12,0,1,1554257,2000,,
QJ01535833,,,UX149R1,個,1,JPY,0,,2017/5/17,2018/5/16,,12,0,1,1537410,1600,,
QJ01535895,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1535895,900,,
QJ01536083,,,UX142A2,個,1,JPY,0,,2017/5/2,2018/5/1,,12,0,1,1536083,100,,
QJ01536192,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1536192,400,,
QJ01536193,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1536193,400,,
QJ01536213,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1536213,400,,
QJ01536229,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1536229,1600,,
QJ01536229,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1536229,1700,,
QJ01536247,,,UX14353,個,1,JPY,0,,2017/5/15,2018/5/14,,12,0,1,1536247,300,,
QJ01536247,,,UX142G2,個,1,JPY,0,,2017/5/15,2018/5/14,,12,0,1,1536247,400,,
QJ01536399,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1536399,400,,
QJ01536434,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1536434,500,,
QJ01536464,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1536464,900,,
QJ01536556,,,UX149R1,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1538403,3000,,
QJ01536636,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1536636,500,,
QJ01536637,,,UX142F2,個,1,JPY,0,,2018/6/1,2019/5/31,,12,0,1,1536637,600,,
QJ01536646,,,UX142A2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1536646,400,,
QJ01536646,,,UX142C2,個,25,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1536646,500,,
QJ01536828,,,UX149R1,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1557142,900,,
QJ01536913,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1536913,1000,,
QJ01537098,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1537098,700,,
QJ01537113,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1537113,100,,
QJ01537120,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1537120,700,,
QJ01537121,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1537121,1000,,
QJ01537133,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1537133,600,,
QJ01537134,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1537134,500,,
QJ01537137,,,UX149R1,個,1,JPY,0,,2017/5/30,2018/5/29,,12,0,1,1538940,3000,,
QJ01537141,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1537141,500,,
QJ01537144,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1537144,400,,
QJ01537148,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1537148,400,,
QJ01537157,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1537157,500,,
QJ01537190,,,UX142G2,個,1,JPY,0,,2017/5/27,2018/5/26,,12,0,1,1537190,100,,
QJ01537190,,,UX14293,個,1,JPY,0,,2017/5/27,2018/5/26,,12,0,1,1537190,200,,
QJ01537190,,,UX14353,個,1,JPY,0,,2017/5/27,2018/5/26,,12,0,1,1537190,300,,
QJ01537229,,,UX149R1,個,1,JPY,0,,2017/6/7,2018/6/6,,12,0,1,1544321,4200,,
QJ01537244,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1537244,700,,
QJ01537260,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1537260,500,,
QJ01537282,,,UX142E2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1537282,700,,
QJ01537369,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1537369,500,,
QJ01537450,,,UX142F2,個,1,JPY,0,,2017/7/1,2018/6/30,,12,0,1,1537450,400,,
QJ01537510,,,UX142F2,個,1,JPY,0,,2018/5/1,2019/4/30,,12,0,1,1537510,600,,
QJ01537512,,,UX149R1,個,1,JPY,0,,2017/5/27,2018/5/26,,12,0,1,1538625,2500,,
QJ01537561,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1537561,500,,
QJ01537626,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1537626,1000,,
QJ01537720,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1537720,100,,
QJ01537721,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1537721,100,,
QJ01537822,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1537822,3600,,
QJ01537847,,,UX149R1,個,1,JPY,0,,2017/7/1,2018/6/30,,12,0,1,1558158,2300,,
QJ01537857,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1537857,600,,
QJ01537858,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1537858,400,,
QJ01537925,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1537925,500,,
QJ01537962,,,UX149R1,個,1,JPY,0,,2017/6/19,2018/6/18,,12,0,1,1552494,1500,,
QJ01538186,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1538186,400,,
QJ01538191,,,UX149R1,個,1,JPY,0,,2017/5/29,2018/5/28,,12,0,1,1538967,3400,,
QJ01538207,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1538207,500,,
QJ01538209,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1538209,400,,
QJ01538209,,,UX14353,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1538209,500,,
QJ01538212,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1538212,600,,
QJ01538321,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1538321,300,,
QJ01538412,,,UX142F2,個,1,JPY,0,,2017/4/26,2018/4/25,,12,0,1,1538412,500,,
QJ01538518,,,UX149R1,個,1,JPY,0,,2017/6/19,2018/6/18,,12,0,1,1557422,1700,,
QJ01538644,,,UX142E2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1538644,500,,
QJ01538692,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1538692,500,,
QJ01538798,,,UX142F2,個,1,JPY,0,,2017/1/1,2018/3/31,,15,0,1,1538798,800,,
QJ01538851,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1538851,700,,
QJ01538899,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1538899,100,,
QJ01538947,,,UX14762,個,1,JPY,0,,2017/5/30,2018/5/29,,12,0,1,1539212,6800,,
QJ01538947,,,UX14343,個,1,JPY,0,,2017/5/30,2018/5/29,,12,0,1,1539212,6900,,
QJ01538950,,,UX149R1,個,1,JPY,0,,2017/6/12,2018/6/11,,12,0,1,1550256,1000,,
QJ01538953,,,UX149R1,個,1,JPY,0,,2017/6/16,2018/6/15,,12,0,1,1551997,2900,,
QJ01538961,,,UX142F2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1538961,100,,
QJ01539052,,,UX142G2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1539052,100,,
QJ01539119,,,UX149R1,個,1,JPY,0,,2017/5/31,2018/5/30,,12,0,1,1540058,1800,,
QJ01539149,,,UX142A2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1539149,100,,
QJ01539228,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1539228,500,,
QJ01539270,,,UX149R1,個,1,JPY,0,,2017/6/29,2018/6/28,,12,0,1,1561594,1000,,
QJ01539293,,,UX14265,個,10,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1539293,100,,
QJ01539302,,,UX149R1,個,1,JPY,0,,2017/6/14,2018/6/13,,12,0,1,1557325,1300,,
QJ01539374,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1539374,500,,
QJ01539377,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1539377,600,,
QJ01539464,,,UX149R1,個,1,JPY,0,,2017/6/12,2018/6/11,,12,0,1,1546747,2800,,
QJ01539488,,,UX149R1,個,1,JPY,0,,2017/6/21,2018/6/20,,12,0,1,1554273,1500,,
QJ01539490,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1539490,400,,
QJ01539571,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1539571,600,,
QJ01539573,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1539573,400,,
QJ01539626,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1539626,400,,
QJ01539669,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1539669,500,,
QJ01539670,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1539670,600,,
QJ01539671,,,UX149R1,個,1,JPY,0,,2017/6/6,2018/6/5,,12,0,1,1543804,1800,,
QJ01539778,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1539778,400,,
QJ01539818,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1539818,600,,
QJ01539819,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1539819,400,,
QJ01539820,,,UX149R1,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1540324,2800,,
QJ01539821,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1539821,300,,
QJ01539822,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1539822,400,,
QJ01539877,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1539877,400,,
QJ01539885,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1539885,600,,
QJ01540003,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1540003,600,,
QJ01540108,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1540108,300,,
QJ01540121,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1540121,500,,
QJ01540168,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1540168,600,,
QJ01540291,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1540291,600,,
QJ01540340,,,UX14393,個,1,JPY,0,,2017/6/1,2019/8/31,,27,0,1,1540340,100,,
QJ01540416,,,UX14403,個,1,JPY,0,,2017/6/1,2018/3/31,,10,0,1,1540416,100,,
QJ01540508,,,UX142A2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1540508,100,,
QJ01540509,,,UX142A2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1540509,400,,
QJ01540593,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1540593,500,,
QJ01540594,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1540594,700,,
QJ01541255,,,UX149R1,個,1,JPY,0,,2017/6/14,2018/6/13,,12,0,1,1551711,1400,,
QJ01541413,,,UX149R1,個,1,JPY,0,,2017/6/23,2018/6/22,,12,0,1,1555896,1500,,
QJ01541414,,,UX144D3,個,3,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1541414,400,,
QJ01541414,,,UX142R3,個,10,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1541414,500,,
QJ01541414,,,UX142R3,個,10,JPY,0,,2018/6/1,2019/3/31,,10,0,1,1541414,700,,
QJ01541414,,,UX14065,個,3,JPY,0,,2018/6/1,2019/3/31,,10,0,1,1541414,800,,
QJ01541414,,,UX142X3,個,10,JPY,0,,2018/6/1,2019/3/31,,10,0,1,1541414,900,,
QJ01541502,,,UX142G2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1541502,100,,
QJ01541503,,,UX142G2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1541503,100,,
QJ01541738,,,UX142F2,個,1,JPY,0,,2017/6/7,2018/6/6,,12,0,1,1541738,100,,
QJ01541741,,,UX149R1,個,1,JPY,0,,2017/6/20,2018/6/19,,12,0,1,1554065,600,,
QJ01541760,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1541760,500,,
QJ01542073,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1542073,1000,,
QJ01542108,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1542108,700,,
QJ01542109,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1542109,400,,
QJ01542206,,,UX14393,個,1,JPY,0,,2017/7/1,2019/2/18,,20,0,1,1542206,100,,
QJ01542243,,,UX149R1,個,1,JPY,0,,2017/6/24,2018/6/30,,12,0,1,1557121,1300,,
QJ01542244,,,UX149R1,個,1,JPY,0,,2017/7/1,2018/6/30,,12,0,1,1550330,2800,,
QJ01542257,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1542257,700,,
QJ01542269,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1542269,400,,
QJ01542295,,,UX142F2,個,1,JPY,0,,2017/7/1,2018/6/30,,12,0,1,1542295,500,,
QJ01542306,,,UX142A2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1542306,100,,
QJ01542309,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1542309,700,,
QJ01542348,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1542348,400,,
QJ01542376,,,UX149R1,個,1,JPY,0,,2017/6/21,2018/6/20,,12,0,1,1554569,1700,,
QJ01542526,,,UX149R1,個,1,JPY,0,,2017/6/15,2018/6/14,,12,0,1,1551241,2300,,
QJ01542566,,,UX149R1,個,1,JPY,0,,2017/6/30,2018/6/29,,12,0,1,1561916,600,,
QJ01542568,,,UX149R1,個,1,JPY,0,,2017/6/29,2018/6/28,,12,0,1,1553616,1700,,
QJ01542658,,,UX149R1,個,1,JPY,0,,2017/7/1,2018/6/30,,12,0,1,1558038,2200,,
QJ01542739,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1542739,400,,
QJ01542740,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1542740,400,,
QJ01542900,,,UX149R1,個,1,JPY,0,,2017/7/1,2018/6/30,,12,0,1,1555686,2000,,
QJ01543001,,,UX149R1,個,1,JPY,0,,2017/6/7,2018/6/6,,12,0,1,1544390,2700,,
QJ01543011,,,UX142F2,個,1,JPY,0,,2017/7/1,2018/6/30,,12,0,1,1543011,500,,
QJ01543022,,,UX142F2,個,1,JPY,0,,2017/7/1,2018/6/30,,12,0,1,1543022,400,,
QJ01543148,,,UX14293,個,1,JPY,0,,2017/6/16,2018/6/15,,12,0,1,1543148,100,,
QJ01543162,,,UX142F2,個,1,JPY,0,,2017/7/1,2018/6/30,,12,0,1,1543162,400,,
QJ01543178,,,UX149R1,個,1,JPY,0,,2017/7/1,2018/6/30,,12,0,1,1558302,1700,,
QJ01543181,,,UX142F2,個,1,JPY,0,,2017/6/1,2018/5/31,,12,0,1,1543181,400,,
QJ01543380,,,UX142F2,個,1,JPY,0,,2017/7/1,2018/6/30,,12,0,1,1543380,500,,
QJ01543454,,,UX142F2,個,1,JPY,0,,2017/5/1,2018/4/30,,12,0,1,1543454,1200,,
