API区分,試算番号,バージョン,自動更新,アカウント名（契約先/納入先）,請求先（受注先）
I,QJ00178741,1,,1000082609,1000031499
I,QJ00178808,1,,1000012090,1000012090
I,QJ00179042,1,,1000045333,1000033011
I,QJ00179044,1,,1000012707,1000012707
I,QJ00179335,1,,1000312267,1000031493
I,QJ00179542,1,,1000107237,1000107237
I,QJ00179543,1,,1000196740,1000028208
I,QJ00179673,1,,1000084549,1000031123
I,QJ00179722,1,,1000312101,1000312101
I,QJ00179786,1,,1000311898,1000022349
I,QJ00179956,1,,1000110618,1000305488
I,QJ00179960,1,,1000018114,1000018114
I,QJ00180289,1,,1000084825,1000021491
I,QJ00180389,1,,1000025408,1000025408
I,QJ00180506,1,,1000081998,1000000992
I,QJ00180605,1,,1000038100,1000038100
I,QJ00180882,1,,1000311574,1000311574
I,QJ00180916,1,,1000043124,1000010366
I,QJ00180937,1,,1000001076,1000001076
I,QJ00181017,1,,1000043363,1000023315
I,QJ00181296,1,,1000212418,1000037848
I,QJ00181358,1,,1000051064,1000020544
I,QJ00181447,1,,1000311455,1000008065
I,QJ00181585,1,,1000309876,1000023755
I,QJ00181593,1,,1000311781,1000008080
I,QJ00181621,1,,1000082048,1000022345
I,QJ00181622,1,,1000145907,1000008977
I,QJ00181624,1,,1000085179,1000028687
I,QJ00181737,1,,1000022995,1000018034
I,QJ00181739,1,,1000070784,1000019593
I,QJ00182106,1,,1000002988,1000305689
I,QJ00182107,1,,1000308205,1000029379
I,QJ00182421,1,,1000312077,1000312071
I,QJ00182426,1,,1000037714,1000037714
I,QJ00182430,1,,1000312078,1000312071
I,QJ00182432,1,,1000312076,1000312071
I,QJ00182554,1,,1000075964,1000311938
I,QJ00182555,1,,1000007941,1000007941
I,QJ00182621,1,,1000031613,1000025510
I,QJ00182622,1,,1000222994,1000022176
I,QJ00182623,1,,1000038153,1000038153
I,QJ00182624,1,,1000038143,1000038143
I,QJ00182625,1,,1000013078,1000013078
I,QJ00182652,1,,1000311926,1000020765
I,QJ00183148,1,,1000075957,1000312178
I,QJ00183285,1,,1000311115,1000032843
I,QJ00183368,1,,1000050312,1000027862
I,QJ00183370,1,,1000045206,1000021804
I,QJ00183709,1,,1000073308,1000012488
I,QJ00183809,1,,1000236577,1000236577
I,QJ00183974,1,,1000231179,1000031256
I,QJ00184020,1,,1000305070,1000305070
I,QJ00184040,1,,1000023361,1000020776
I,QJ00184041,1,,1000040604,1000020736
I,QJ00184076,1,,1000310031,1000310031
I,QJ00184099,1,,1000051088,1000008191
I,QJ00184280,1,,1000027913,1000027913
I,QJ00184473,1,,1000018212,1000015910
I,QJ00184545,1,,1000311877,1000032989
I,QJ00184550,1,,1000305492,1000010954
I,QJ00184606,1,,1000072086,1000025819
I,QJ00184607,1,,1000117108,1000117108
I,QJ00184741,1,,1000039410,1000039410
I,QJ00184831,1,,1000004008,1000312361
I,QJ00185048,1,,1000006172,1000006172
I,QJ00185050,1,,1000015093,1000015093
I,QJ00185078,1,,1000304736,1000022349
I,QJ00185142,1,,1000076163,1000009176
I,QJ00185184,1,,1000024937,1000024937
I,QJ00185188,1,,1000312082,1000031751
I,QJ00185391,1,,1000029874,1000004800
I,QJ00185417,1,,1000017713,1000017713
I,QJ00185464,1,,1000076181,1000003085
I,QJ00185650,1,,1000309429,1000024212
I,QJ00185679,1,,1000029250,1000024147
I,QJ00185700,1,,1000076063,1000004711
I,QJ00185703,1,,1000304932,1000010799
I,QJ00185735,1,,1000076991,1000009710
I,QJ00185736,1,,1000311680,1000311680
I,QJ00185974,1,,1000312343,1000312343
I,QJ00186202,1,,1000311535,1000031648
I,QJ00186487,1,,1000014807,1000014807
I,QJ00186564,1,,1000026267,1000026267
I,QJ00186620,1,,1000076163,1000009176
I,QJ00186784,1,,1000075939,1000075939
I,QJ00186860,1,,1000078827,1000031576
I,QJ00186953,1,,1000005817,1000005817
I,QJ00186956,1,,1000072987,1000017757
I,QJ00187268,1,,1000010414,1000010374
I,QJ00187421,1,,1000050126,1000050126
I,QJ00187431,1,,1000085149,1000028691
I,QJ00187585,1,,1000277767,1000022488
I,QJ00188197,1,,1000306394,1000003500
I,QJ00188358,1,,1000241024,1000018336
I,QJ00188359,1,,1000015707,1000015718
I,QJ00188994,1,,1000022230,1000022230
I,QJ00189001,1,,1000086096,1000030929
I,QJ00189005,1,,1000082435,1000013500
I,QJ00189038,1,,1000136983,1000136983
I,QJ00189042,1,,1000008105,1000008105
I,QJ00189054,1,,1000311322,1000311322
I,QJ00189327,1,,1000309893,1000021786
I,QJ00189557,1,,1000049392,1000014696
I,QJ00189590,1,,1000026057,1000305325
I,QJ00189689,1,,1000307121,1000010525
I,QJ00189714,1,,1000072613,1000000453
I,QJ00189758,1,,1000306683,1000022488
I,QJ00189978,1,,1000307963,1000027561
I,QJ00190423,1,,1000081652,1000000992
I,QJ00190611,1,,1000201845,1000004920
I,QJ00190649,1,,1000004263,1000006874
I,QJ00190659,1,,1000311826,1000032810
I,QJ00190935,1,,1000023874,1000023874
I,QJ00191027,1,,1000020668,1000008191
I,QJ00191028,1,,1000269013,1000311479
I,QJ00191491,1,,1000280113,1000280113
I,QJ00191525,1,,1000095857,1000095857
I,QJ00191577,1,,1000013427,1000013427
I,QJ00191707,1,,1000312513,1000000453
I,QJ00191709,1,,1000081748,1000000460
I,QJ00191917,1,,1000312481,1000021848
I,QJ00192052,1,,1000007000,1000007000
I,QJ00192335,1,,1000312555,1000000453
I,QJ00192448,1,,1000167988,1000010104
I,QJ00192458,1,,1000150739,1000016675
I,QJ00192641,1,,1000312461,1000019831
I,QJ00192683,1,,1000071586,1000014270
I,QJ00192860,1,,1000311747,1000002740
I,QJ00192866,1,,1000312256,1000024879
I,QJ00192989,1,,1000008379,1000008379
I,QJ00192991,1,,1000098549,1000009703
I,QJ00193294,1,,1000081804,1000000460
I,QJ00193380,1,,1000001679,1000010412
I,QJ00193473,1,,1000001681,1000001681
I,QJ00193536,1,,1000007110,1000007050
I,QJ00193537,1,,1000010130,1000010130
I,QJ00193701,1,,1000029315,1000029379
I,QJ00193703,1,,1000019890,1000312548
I,QJ00193757,1,,1000039337,1000033793
I,QJ00194338,1,,1000021501,1000013980
I,QJ00194344,1,,1000014720,1000014720
I,QJ00194384,1,,1000147910,1000147910
I,QJ00194391,1,,1000012423,1000012423
I,QJ00194392,1,,1000038163,1000038163
I,QJ00194842,1,,1000076227,1000018767
I,QJ00194933,1,,1000310382,1000008361
I,QJ00195000,1,,1000010424,1000010415
I,QJ00195102,1,,1000005133,1000005133
I,QJ00195195,1,,1000042215,1000027985
I,QJ00195247,1,,1000050503,1000000454
I,QJ00195355,1,,1000006149,1000006149
I,QJ00195584,1,,1000225676,1000016345
I,QJ00195607,1,,1000311747,1000002740
I,QJ00195909,1,,1000012386,1000012386
I,QJ00196237,1,,1000018517,1000016675
I,QJ00196246,1,,1000038057,1000031540
I,QJ00196607,1,,1000048972,1000028884
I,QJ00196821,1,,1000136311,1000030862
I,QJ00196890,1,,1000309870,1000013596
I,QJ00196966,1,,1000012550,1000012550
I,QJ00197055,1,,1000248917,1000013596
I,QJ00197070,1,,1000085518,1000018478
I,QJ00197596,1,,1000308008,1000308008
I,QJ00197632,1,,1000023955,1000023955
I,QJ00197728,1,,1000311116,1000028683
I,QJ00198293,1,,1000312151,1000037592
I,QJ00198294,1,,1000305291,1000031875
I,QJ00198302,1,,1000019047,1000031753
I,QJ00198305,1,,1000312388,1000031745
I,QJ00198559,1,,1000077296,1000016002
I,QJ00198622,1,,1000219030,1000010011
I,QJ00198641,1,,1000310747,1000013671
I,QJ00198686,1,,1000308245,1000003504
I,QJ00198837,1,,1000000899,1000000899
I,QJ00198840,1,,1000123067,1000312673
I,QJ00198903,1,,1000049774,1000020855
I,QJ00199209,1,,1000201457,1000008341
I,QJ00199609,1,,1000020672,1000020672
I,QJ00199867,1,,1000025344,1000025344
I,QJ00200142,1,,1000025262,1000025177
I,QJ00200391,1,,1000006989,1000023804
I,QJ00200890,1,,1000025338,1000031648
I,QJ00200906,1,,1000312571,1000004783
I,QJ00200907,1,,1000311694,1000018920
I,QJ00200927,1,,1000005703,1000005703
I,QJ00200933,1,,1000310120,1000011408
I,QJ00200942,1,,1000043121,1000000460
I,QJ00200945,1,,1000312581,1000312580
I,QJ00201242,1,,1000282702,1000030708
I,QJ00201246,1,,1000312676,1000023139
I,QJ00201523,1,,1000021495,1000028874
I,QJ00201559,1,,1000126508,1000025177
I,QJ00201678,1,,1000085179,1000028687
I,QJ00201876,1,,1000084807,1000304768
I,QJ00202096,1,,1000032603,1000032603
I,QJ00202117,1,,1000074507,1000025177
I,QJ00202123,1,,1000001179,1000310785
I,QJ00202144,1,,1000006149,1000006149
I,QJ00202173,1,,1000308967,1000308967
I,QJ00202183,1,,1000125348,1000125348
I,QJ00202235,1,,1000025892,1000025892
I,QJ00202283,1,,1000030335,1000009794
I,QJ00202355,1,,1000311770,1000003276
I,QJ00202615,1,,1000311346,1000028208
I,QJ00202684,1,,1000005290,1000005290
I,QJ00202700,1,,1000021294,1000021294
I,QJ00202737,1,,1000025460,1000025460
I,QJ00202738,1,,1000228944,1000029379
I,QJ00202739,1,,1000312461,1000019831
I,QJ00202827,1,,1000024840,1000024840
I,QJ00202955,1,,1000083772,1000015013
I,QJ00203002,1,,1000303375,1000032324
I,QJ00203072,1,,1000312841,1000032324
I,QJ00203203,1,,1000050896,1000050896
I,QJ00203225,1,,1000009921,1000031060
I,QJ00203239,1,,1000007952,1000007952
I,QJ00203259,1,,1000310870,1000028450
I,QJ00203350,1,,1000022496,1000312810
I,QJ00203555,1,,1000223087,1000013966
I,QJ00203605,1,,1000003612,1000003612
I,QJ00203608,1,,1000309429,1000024212
I,QJ00203685,1,,1000136496,1000136496
I,QJ00203888,1,,1000309675,1000030695
I,QJ00204055,1,,1000075045,1000016002
I,QJ00204129,1,,1000029101,1000029101
I,QJ00204272,1,,1000312753,1000310798
I,QJ00204426,1,,1000215845,1000013814
I,QJ00204512,1,,1000304906,1000304906
I,QJ00205098,1,,1000008104,1000312732
I,QJ00205232,1,,1000037745,1000037745
I,QJ00205251,1,,1000170424,1000033182
I,QJ00205279,1,,1000083345,1000017176
I,QJ00205298,1,,1000025698,1000028470
I,QJ00205529,1,,1000015581,1000015718
I,QJ00205549,1,,1000014785,1000031633
I,QJ00205550,1,,1000014756,1000014756
I,QJ00205551,1,,1000014777,1000014777
I,QJ00205820,1,,1000012058,1000028114
I,QJ00205822,1,,1000310124,1000028113
I,QJ00205852,1,,1000076913,1000014270
I,QJ00206055,1,,1000306689,1000000787
I,QJ00206189,1,,1000083587,1000028884
I,QJ00206332,1,,1000072195,1000033182
I,QJ00206417,1,,1000311893,1000311888
I,QJ00206419,1,,1000311894,1000311888
I,QJ00206650,1,,1000045473,1000024418
I,QJ00206867,1,,1000312364,1000033173
I,QJ00207072,1,,1000040377,1000020776
I,QJ00207165,1,,1000198736,1000198736
I,QJ00207249,1,,1000243968,1000243968
I,QJ00207250,1,,1000075979,1000075979
I,QJ00207295,1,,1000076040,1000076040
I,QJ00207332,1,,1000309913,1000032865
I,QJ00207463,1,,1000050959,1000014909
I,QJ00207464,1,,1000076047,1000001532
I,QJ00207569,1,,1000083408,1000013012
I,QJ00207571,1,,1000025273,1000025273
I,QJ00207947,1,,1000020687,1000020687
I,QJ00207988,1,,1000312306,1000004010
I,QJ00208098,1,,1000019573,1000015092
I,QJ00208189,1,,1000025741,1000025741
I,QJ00208317,1,,1000075461,1000004932
I,QJ00208535,1,,1000311836,1000023662
I,QJ00208608,1,,1000012058,1000028114
I,QJ00208614,1,,1000304757,1000304757
I,QJ00208615,1,,1000051021,1000051021
I,QJ00208763,1,,1000311703,1000311703
I,QJ00208819,1,,1000076613,1000015013
I,QJ00209081,1,,1000029321,1000029321
I,QJ00209218,1,,1000083096,1000030695
I,QJ00209415,1,,1000010369,1000010326
I,QJ00209805,1,,1000031285,1000009879
I,QJ00209818,1,,1000014768,1000014747
I,QJ00209883,1,,1000038802,1000033689
I,QJ00210010,1,,1000017981,1000017981
I,QJ00210014,1,,1000037255,1000037255
I,QJ00210017,1,,1000028755,1000028755
I,QJ00210121,1,,1000076598,1000076598
I,QJ00210190,1,,1000076047,1000001532
I,QJ00210327,1,,1000306843,1000033323
I,QJ00210405,1,,1000081032,1000007403
I,QJ00210857,1,,1000014281,1000014281
I,QJ00210882,1,,1000241458,1000241458
I,QJ00210913,1,,1000312791,1000026257
I,QJ00210916,1,,1000003222,1000003222
I,QJ00210971,1,,1000313034,1000313034
I,QJ00211358,1,,1000313066,1000015092
I,QJ00211394,1,,1000018002,1000018839
I,QJ00211551,1,,1000075319,1000019827
I,QJ00211576,1,,1000076663,1000027561
I,QJ00211615,1,,1000025576,1000025576
I,QJ00212092,1,,1000309680,1000309680
I,QJ00212675,1,,1000037329,1000037329
I,QJ00212751,1,,1000103057,1000013333
I,QJ00212752,1,,1000080990,1000000857
I,QJ00212881,1,,1000312393,1000312393
I,QJ00213034,1,,1000030853,1000014371
I,QJ00213326,1,,1000071914,1000018336
I,QJ00213786,1,,1000008933,1000008933
I,QJ00213791,1,,1000076223,1000001532
I,QJ00213804,1,,1000005099,1000005154
I,QJ00213823,1,,1000099540,1000099540
I,QJ00214185,1,,1000037763,1000037763
I,QJ00214398,1,,1000076103,1000019796
I,QJ00214480,1,,1000076462,1000028498
I,QJ00214747,1,,1000312991,1000006380
I,QJ00214767,1,,1000031917,1000010374
I,QJ00214789,1,,1000076213,1000014930
I,QJ00214791,1,,1000085326,1000025401
I,QJ00214808,1,,1000032561,1000032561
I,QJ00214831,1,,1000313173,1000025810
I,QJ00215311,1,,1000313230,1000031973
I,QJ00215355,1,,1000039110,1000006765
I,QJ00215620,1,,1000312990,1000004711
I,QJ00215676,1,,1000050386,1000023813
I,QJ00215702,1,,1000161285,1000012905
I,QJ00215703,1,,1000023361,1000020775
I,QJ00215719,1,,1000312698,1000020612
I,QJ00215753,1,,1000078229,1000306414
I,QJ00216074,1,,1000017384,1000004773
I,QJ00216076,1,,1000025103,1000033688
I,QJ00216112,1,,1000219206,1000307683
I,QJ00216117,1,,1000082354,1000004995
I,QJ00216180,1,,1000312696,1000094809
I,QJ00216583,1,,1000024308,1000024308
I,QJ00216615,1,,1000032217,1000032217
I,QJ00216639,1,,1000236770,1000023315
I,QJ00216643,1,,1000076866,1000008191
I,QJ00216644,1,,1000033133,1000006066
I,QJ00216646,1,,1000313292,1000016675
I,QJ00216721,1,,1000009921,1000031060
I,QJ00216872,1,,1000076212,1000008191
I,QJ00216920,1,,1000308025,1000019578
I,QJ00217545,1,,1000312123,1000012764
I,QJ00217577,1,,1000089641,1000006138
I,QJ00217614,1,,1000313002,1000015774
I,QJ00217615,1,,1000274218,1000010107
I,QJ00217663,1,,1000026060,1000025841
I,QJ00218007,1,,1000249079,1000000981
I,QJ00218010,1,,1000219832,1000025536
I,QJ00218098,1,,1000020668,1000020668
I,QJ00218139,1,,1000000810,1000000810
I,QJ00218275,1,,1000000913,1000000913
I,QJ00218454,1,,1000028170,1000001770
I,QJ00218596,1,,1000083642,1000014270
I,QJ00218632,1,,1000007023,1000007023
I,QJ00218714,1,,1000037754,1000037754
I,QJ00218758,1,,1000298150,1000009710
I,QJ00218960,1,,1000311899,1000311888
I,QJ00218964,1,,1000088974,1000013500
I,QJ00219104,1,,1000312321,1000032810
I,QJ00219108,1,,1000025915,1000033689
I,QJ00219441,1,,1000310791,1000010011
I,QJ00219494,1,,1000312611,1000037379
I,QJ00219642,1,,1000084825,1000021491
I,QJ00219797,1,,1000051065,1000008050
I,QJ00219809,1,,1000010844,1000033688
I,QJ00219834,1,,1000312913,1000032631
I,QJ00219837,1,,1000081856,1000000453
I,QJ00219861,1,,1000313280,1000313280
I,QJ00219862,1,,1000015573,1000028205
I,QJ00219911,1,,1000043883,1000004204
I,QJ00219912,1,,1000010915,1000026672
I,QJ00220023,1,,1000038088,1000038088
I,QJ00220607,1,,1000077751,1000009703
I,QJ00220810,1,,1000085597,1000033323
I,QJ00220933,1,,1000033480,1000033480
I,QJ00220958,1,,1000207472,1000015341
I,QJ00220960,1,,1000042754,1000015341
I,QJ00220968,1,,1000083525,1000025829
I,QJ00221324,1,,1000011683,1000029379
I,QJ00221420,1,,1000099540,1000099540
I,QJ00221535,1,,1000001857,1000001770
I,QJ00221594,1,,1000011940,1000011940
I,QJ00221635,1,,1000210347,1000030144
I,QJ00221679,1,,1000018089,1000018163
I,QJ00221835,1,,1000084466,1000031060
I,QJ00222276,1,,1000031718,1000031648
I,QJ00222365,1,,1000309913,1000031647
I,QJ00222561,1,,1000306813,1000306813
I,QJ00222562,1,,1000011544,1000011544
I,QJ00222644,1,,1000003813,1000003813
I,QJ00222796,1,,1000030644,1000030585
I,QJ00222798,1,,1000313196,1000007023
I,QJ00222801,1,,1000287375,1000022488
I,QJ00222828,1,,1000038080,1000038080
I,QJ00222833,1,,1000311231,1000021070
I,QJ00222960,1,,1000081923,1000000453
I,QJ00222961,1,,1000313436,1000000453
I,QJ00222971,1,,1000085016,1000031556
I,QJ00223451,1,,1000025223,1000009217
I,QJ00223508,1,,1000306062,1000022171
I,QJ00223509,1,,1000002904,1000028470
I,QJ00223789,1,,1000020234,1000020234
I,QJ00223999,1,,1000079348,1000033137
I,QJ00224204,1,,1000154974,1000012874
I,QJ00224222,1,,1000309406,1000309406
I,QJ00224255,1,,1000241593,1000312732
I,QJ00224283,1,,1000312276,1000312276
I,QJ00224300,1,,1000107883,1000018237
I,QJ00224368,1,,1000016065,1000002008
I,QJ00224411,1,,1000015581,1000015718
I,QJ00224414,1,,1000299264,1000023067
I,QJ00224687,1,,1000013186,1000013186
I,QJ00224912,1,,1000310124,1000313481
I,QJ00225105,1,,1000080360,1000005998
I,QJ00225137,1,,1000080651,1000005998
I,QJ00225176,1,,1000000914,1000031557
I,QJ00225275,1,,1000310120,1000004603
I,QJ00225286,1,,1000312576,1000025177
I,QJ00225318,1,,1000022125,1000028470
I,QJ00225329,1,,1000050748,1000050748
I,QJ00225392,1,,1000024000,1000024000
I,QJ00225396,1,,1000031557,1000037890
I,QJ00225398,1,,1000000834,1000000834
I,QJ00225579,1,,1000078702,1000078702
I,QJ00225798,1,,1000076085,1000022106
I,QJ00225799,1,,1000313346,1000313346
I,QJ00225846,1,,1000075934,1000022106
I,QJ00225886,1,,1000004946,1000013814
I,QJ00226002,1,,1000294574,1000028391
I,QJ00226179,1,,1000312803,1000312803
I,QJ00226254,1,,1000011509,1000313228
I,QJ00226270,1,,1000311128,1000311128
I,QJ00226271,1,,1000310732,1000031163
I,QJ00226276,1,,1000309298,1000008927
I,QJ00226277,1,,1000311770,1000003276
I,QJ00226305,1,,1000016088,1000016088
I,QJ00226316,1,,1000011777,1000011718
I,QJ00226324,1,,1000071920,1000027983
I,QJ00226331,1,,1000311543,1000311543
I,QJ00226471,1,,1000313458,1000313458
I,QJ00226667,1,,1000029616,1000024379
I,QJ00226717,1,,1000305060,1000004560
I,QJ00226756,1,,1000023196,1000003262
I,QJ00227051,1,,1000022009,1000033179
I,QJ00227240,1,,1000021450,1000021450
I,QJ00227367,1,,1000299005,1000017698
I,QJ00227368,1,,1000299005,1000017698
I,QJ00227406,1,,1000029250,1000024147
I,QJ00227949,1,,1000037745,1000024948
I,QJ00227950,1,,1000020141,1000020141
I,QJ00228106,1,,1000312242,1000021764
I,QJ00228108,1,,1000310120,1000004603
I,QJ00228236,1,,1000213497,1000022488
I,QJ00228512,1,,1000207729,1000015364
I,QJ00228513,1,,1000313570,1000032324
I,QJ00228680,1,,1000313173,1000025810
I,QJ00228712,1,,1000313045,1000007339
I,QJ00228755,1,,1000041878,1000005472
I,QJ00229040,1,,1000076068,1000025829
I,QJ00229137,1,,1000013171,1000013171
I,QJ00229313,1,,1000021073,1000021073
I,QJ00229416,1,,1000010473,1000031109
I,QJ00229475,1,,1000312752,1000000453
I,QJ00229480,1,,1000080579,1000025821
I,QJ00229613,1,,1000083615,1000032448
I,QJ00229983,1,,1000312831,1000010104
I,QJ00230058,1,,1000210163,1000309509
I,QJ00230127,1,,1000015034,1000015034
I,QJ00230415,1,,1000023259,1000023259
I,QJ00230429,1,,1000014720,1000014720
I,QJ00230513,1,,1000002047,1000001972
I,QJ00230520,1,,1000010413,1000031875
I,QJ00230521,1,,1000013056,1000013056
I,QJ00230522,1,,1000031939,1000031939
I,QJ00230596,1,,1000016636,1000016675
I,QJ00230667,1,,1000038953,1000313439
I,QJ00230668,1,,1000030921,1000030921
I,QJ00230735,1,,1000027822,1000021786
I,QJ00230876,1,,1000072567,1000016675
I,QJ00230879,1,,1000030503,1000030503
I,QJ00230961,1,,1000014261,1000014261
I,QJ00231088,1,,1000014261,1000014261
I,QJ00231138,1,,1000038802,1000033689
I,QJ00231139,1,,1000311545,1000311545
I,QJ00231230,1,,1000018358,1000002182
I,QJ00231324,1,,1000042643,1000007644
I,QJ00231358,1,,1000312307,1000004697
I,QJ00231767,1,,1000025442,1000025442
I,QJ00231845,1,,1000032242,1000032242
I,QJ00231853,1,,1000023497,1000023497
I,QJ00231866,1,,1000081066,1000305162
I,QJ00231879,1,,1000312991,1000001653
I,QJ00231891,1,,1000085126,1000029319
I,QJ00231988,1,,1000185416,1000004711
I,QJ00231993,1,,1000313622,1000007535
I,QJ00232091,1,,1000312601,1000312601
I,QJ00232166,1,,1000020246,1000020246
I,QJ00232307,1,,1000047020,1000008816
I,QJ00232472,1,,1000313231,1000313274
I,QJ00232486,1,,1000117217,1000025831
I,QJ00232627,1,,1000305492,1000010954
I,QJ00233091,1,,1000178909,1000178909
I,QJ00233125,1,,1000305373,1000031123
I,QJ00233127,1,,1000269019,1000027397
I,QJ00233129,1,,1000016546,1000031433
I,QJ00233279,1,,1000080784,1000031875
I,QJ00233713,1,,1000000815,1000031557
I,QJ00233714,1,,1000000806,1000000806
I,QJ00233965,1,,1000015439,1000022488
I,QJ00234015,1,,1000076221,1000076221
I,QJ00234185,1,,1000022601,1000022488
I,QJ00234453,1,,1000007602,1000007602
I,QJ00234470,1,,1000025350,1000025350
I,QJ00234471,1,,1000025378,1000025378
I,QJ00234519,1,,1000044644,1000031557
I,QJ00234520,1,,1000038120,1000038120
I,QJ00234616,1,,1000076023,1000076023
I,QJ00234627,1,,1000017772,1000017772
I,QJ00234663,1,,1000031056,1000031056
I,QJ00234724,1,,1000312613,1000004013
I,QJ00234879,1,,1000050595,1000025510
I,QJ00235104,1,,1000307518,1000032324
I,QJ00235113,1,,1000024437,1000023139
I,QJ00235254,1,,1000081406,1000305718
I,QJ00235409,1,,1000076221,1000076221
I,QJ00235770,1,,1000001154,1000001154
I,QJ00235885,1,,1000073027,1000008065
I,QJ00236332,1,,1000031767,1000031753
I,QJ00236365,1,,1000313535,1000313535
I,QJ00236847,1,,1000018649,1000018649
I,QJ00236981,1,,1000005608,1000005608
I,QJ00237067,1,,1000032031,1000032031
I,QJ00237530,1,,1000018964,1000004783
I,QJ00237793,1,,1000312039,1000312039
I,QJ00238048,1,,1000313552,1000030102
I,QJ00238221,1,,1000037754,1000037754
I,QJ00238280,1,,1000017608,1000017608
I,QJ00238336,1,,1000106675,1000008050
I,QJ00238470,1,,1000076077,1000076077
I,QJ00238471,1,,1000076133,1000076133
I,QJ00238897,1,,1000107110,1000030708
I,QJ00238969,1,,1000112666,1000112666
I,QJ00239043,1,,1000031711,1000313563
I,QJ00239224,1,,1000222820,1000019893
I,QJ00239349,1,,1000041737,1000014595
I,QJ00239660,1,,1000081930,1000000453
I,QJ00239721,1,,1000207729,1000015364
I,QJ00239785,1,,1000108468,1000014297
I,QJ00239786,1,,1000312576,1000312576
I,QJ00239791,1,,1000030749,1000023139
I,QJ00240011,1,,1000261910,1000009879
I,QJ00240049,1,,1000312441,1000033183
I,QJ00240313,1,,1000041738,1000014595
I,QJ00240352,1,,1000078725,1000032811
I,QJ00240607,1,,1000074833,1000005228
I,QJ00240615,1,,1000073236,1000006460
I,QJ00240616,1,,1000313127,1000014711
I,QJ00240638,1,,1000084578,1000019827
I,QJ00240655,1,,1000311896,1000311888
I,QJ00240657,1,,1000044738,1000020614
I,QJ00241016,1,,1000285573,1000012948
I,QJ00241376,1,,1000313920,1000027511
I,QJ00241429,1,,1000011662,1000011662
I,QJ00241483,1,,1000260542,1000023139
I,QJ00241966,1,,1000144180,1000003262
I,QJ00241968,1,,1000073387,1000030862
I,QJ00242068,1,,1000018698,1000018698
I,QJ00242206,1,,1000313577,1000006066
I,QJ00242605,1,,1000224944,1000007403
I,QJ00242677,1,,1000042185,1000304767
I,QJ00242885,1,,1000093963,1000002260
I,QJ00242951,1,,1000025443,1000025443
I,QJ00243003,1,,1000307788,1000021786
I,QJ00243005,1,,1000079293,1000008816
I,QJ00243065,1,,1000135948,1000011264
I,QJ00243206,1,,1000029972,1000029972
I,QJ00243540,1,,1000312697,1000008096
I,QJ00243628,1,,1000313886,1000027511
I,QJ00243696,1,,1000032243,1000032243
I,QJ00244026,1,,1000038161,1000038161
I,QJ00244134,1,,1000050959,1000014909
I,QJ00244142,1,,1000039324,1000025821
I,QJ00244266,1,,1000310829,1000008443
I,QJ00244269,1,,1000083587,1000028884
I,QJ00244270,1,,1000021495,1000028874
I,QJ00244271,1,,1000021464,1000021464
I,QJ00244335,1,,1000312243,1000015013
I,QJ00244419,1,,1000072888,1000072888
I,QJ00244420,1,,1000308011,1000308011
I,QJ00244738,1,,1000045304,1000007380
I,QJ00244739,1,,1000007308,1000001273
I,QJ00244741,1,,1000025218,1000025218
I,QJ00244754,1,,1000011940,1000011940
I,QJ00244815,1,,1000257491,1000257491
I,QJ00244996,1,,1000077067,1000305162
I,QJ00245156,1,,1000313789,1000313789
I,QJ00245249,1,,1000039030,1000016002
I,QJ00245492,1,,1000010844,1000010844
I,QJ00245493,1,,1000025103,1000025103
I,QJ00245811,1,,1000309762,1000001956
I,QJ00245822,1,,1000050959,1000014909
I,QJ00245856,1,,1000024346,1000006258
I,QJ00246278,1,,1000312703,1000023067
I,QJ00246701,1,,1000025526,1000000857
I,QJ00246815,1,,1000083747,1000014930
I,QJ00246821,1,,1000006890,1000006890
I,QJ00246952,1,,1000007697,1000007697
I,QJ00246955,1,,1000312515,1000013338
I,QJ00246994,1,,1000306180,1000306180
I,QJ00247130,1,,1000072273,1000032448
I,QJ00247204,1,,1000312112,1000233460
I,QJ00247644,1,,1000008044,1000008044
I,QJ00247645,1,,1000241593,1000241593
I,QJ00247646,1,,1000076866,1000076866
I,QJ00247871,1,,1000159058,1000033183
I,QJ00247909,1,,1000040568,1000028884
I,QJ00247918,1,,1000014822,1000014822
I,QJ00247922,1,,1000192910,1000020154
I,QJ00247936,1,,1000312913,1000312913
I,QJ00247967,1,,1000309098,1000310050
I,QJ00248280,1,,1000023402,1000015185
I,QJ00248285,1,,1000019223,1000019223
I,QJ00248635,1,,1000029161,1000016819
I,QJ00248678,1,,1000016826,1000016826
I,QJ00248923,1,,1000021473,1000021473
I,QJ00248984,1,,1000030978,1000012587
I,QJ00248996,1,,1000308967,1000308967
I,QJ00249022,1,,1000003078,1000003078
I,QJ00249037,1,,1000207625,1000013065
I,QJ00249042,1,,1000038137,1000038137
I,QJ00249051,1,,1000022482,1000022482
I,QJ00249487,1,,1000093665,1000033323
I,QJ00249524,1,,1000311869,1000025810
I,QJ00249618,1,,1000312369,1000003855
I,QJ00249648,1,,1000024346,1000037737
I,QJ00249693,1,,1000306966,1000028470
I,QJ00250048,1,,1000018698,1000018698
I,QJ00250049,1,,1000076227,1000018767
I,QJ00250061,1,,1000000815,1000031557
I,QJ00250233,1,,1000019118,1000310377
I,QJ00250238,1,,1000077662,1000033183
I,QJ00250282,1,,1000001360,1000001360
